Temperature,Relative Humidity,Pressure
22.35,52.06,98.43
19.26,67.38,98.4
17.76,58.06,98.41
16.99,57.62,98.45
15.7,61.12,98.5
14.12,67.19,98.53
12.86,71.88,98.57
11.92,74.69,98.58
11.12,76.75,98.58
10.43,78.38,98.56
9.87,79.44,98.55
9.4,80,98.54
9.05,79.94,98.54
8.85,78.81,98.55
8.85,76.62,98.59
8.98,74.5,98.65
11.08,79.38,98.72
13.79,61.88,98.79
15.87,60.62,98.83
18.93,59.5,98.83
22.69,41.38,98.8
23.76,37,98.74
23.96,36.94,98.68
23.4,40.12,98.65
22.13,47.19,98.63
18.96,67.69,98.63
17.19,59.81,98.64
16.77,56.88,98.68
16.11,56.38,98.71
15.22,57.81,98.73
14.1,61.19,98.74
12.92,65.5,98.74
11.9,69.25,98.73
11.18,71.44,98.73
10.75,71.94,98.73
10.62,70.81,98.73
10.79,68.06,98.75
11.26,64.19,98.8
11.47,62.25,98.88
10.9,64.81,98.97
11.7,75.19,99.05
13.63,63.5,99.12
15.94,62.56,99.19
19.35,53.81,99.21
22.33,42.12,99.16
23.2,40.69,99.08
23.37,41.69,99
23.03,42.69,98.93
22.2,47.38,98.87
20.42,54.31,98.83
19.18,50.56,98.82
18.51,50.56,98.84
17.72,52,98.87
16.37,57.44,98.89
15.65,59.69,98.91
14.98,61.5,98.91
14.46,62.88,98.89
14.04,63.94,98.88
13.26,67.06,98.87
12.13,72.19,98.87
11.08,76.81,98.86
10.33,79.25,98.86
10.19,78.25,98.87
10.49,75.62,98.92
12.04,73.88,98.96
13.9,67.62,98.98
16.31,64.88,99
20.05,51.19,98.98
22.8,39.62,98.91
23.59,38.56,98.8
23.82,38.12,98.69
23.49,39.06,98.61
22.73,42.69,98.58
21.09,50.44,98.57
19.29,49.19,98.57
18.44,49.12,98.6
17.43,51.06,98.62
16.52,52.75,98.65
15.65,54.56,98.67
14.83,56.44,98.66
14.21,57.31,98.65
13.4,59.56,98.65
12.67,61.38,98.63
11.84,63.88,98.61
10.93,67.12,98.59
10.23,69.44,98.58
9.65,71.38,98.61
9.26,73.06,98.65
11.19,78,98.7
14.33,59.94,98.74
16.23,58,98.76
18.98,57.38,98.73
22.18,45.38,98.66
23.76,40.62,98.56
23.98,39.69,98.46
23.56,42.19,98.42
22.58,49.12,98.38
20.05,64.25,98.36
18.15,59.19,98.37
17.05,61.44,98.41
16.13,63.38,98.45
15.49,63.94,98.48
15.08,63.38,98.49
14.46,64.31,98.5
13.58,67,98.5
12.84,68.88,98.5
12.39,69.19,98.49
11.97,69.81,98.47
11.76,72,98.44
11.5,73.19,98.43
11.4,73.38,98.47
11.48,73.25,98.54
13.18,77.38,98.59
15.55,60.81,98.65
16.76,60.75,98.71
18.15,63.62,98.72
19.17,66.56,98.66
19.92,60.69,98.6
19.42,63,98.56
18.6,68,98.55
17.66,74.38,98.55
16.4,81.5,98.54
14.9,86.5,98.54
14.38,87,98.59
14.15,87.25,98.65
13.65,88.38,98.69
12.91,89.44,98.71
12.44,90.44,98.72
11.9,93.38,98.72
11.33,95.75,98.7
10.93,94.88,98.68
10.65,90.94,98.63
10.44,85.81,98.6
10.2,82.31,98.6
9.9,80.38,98.63
9.63,79.69,98.67
12,80.19,98.74
14.9,63.31,98.81
17.09,61.94,98.87
20.22,57.88,98.89
23.37,42.5,98.83
24.43,38.44,98.74
24.65,37.81,98.66
24.21,40.19,98.6
22.83,51.12,98.57
19.26,70.31,98.55
16.37,68.25,98.57
15.4,68.06,98.62
14.67,67.81,98.67
13.96,68.31,98.7
13.12,70,98.72
12.33,72,98.73
11.71,73.69,98.72
11.17,75.38,98.71
10.67,77.19,98.69
10.19,78.88,98.68
9.76,80.12,98.67
9.44,80.94,98.68
9.11,81.81,98.71
8.8,82.62,98.74
11.06,74.31,98.78
13.44,66.25,98.82
16.1,64.06,98.84
19.37,61.12,98.8
22.69,45.06,98.71
23.86,39.62,98.6
24.18,37.44,98.52
23.76,40.5,98.47
22.08,52.38,98.43
18.5,63,98.41
15.81,64.31,98.44
15.06,62.5,98.5
14.2,63.31,98.54
13.33,66,98.56
12.55,69,98.55
11.87,71.44,98.54
11.28,73.12,98.51
10.74,74.5,98.48
10.23,75.56,98.44
9.75,76.62,98.4
9.26,77.94,98.39
8.77,79.5,98.38
8.27,81.31,98.41
7.83,83.12,98.49
9.91,76.62,98.58
12.11,67.69,98.66
14.35,67.12,98.72
17.47,63.25,98.7
20.71,47.75,98.65
22.54,40.94,98.58
23.17,37.88,98.52
22.84,41.88,98.49
21.58,54.38,98.48
19.36,57.25,98.48
18.69,45.81,98.52
17.97,45.62,98.57
17.33,45.69,98.62
16.83,45.44,98.66
16.27,45.81,98.68
15.76,46.31,98.67
15.56,45.75,98.66
14.95,47.38,98.65
14.12,50.44,98.63
13.26,53.81,98.61
12.19,58.38,98.6
11.34,61.62,98.61
10.17,66.69,98.65
9.12,71.69,98.73
10.14,79.75,98.83
12.88,64.56,98.91
15.08,61.25,98.96
18.3,55.31,98.96
20.85,46.88,98.91
22.73,39.56,98.84
23.54,37.12,98.78
23.4,40,98.75
22.65,45.44,98.73
20.69,48.12,98.72
18.42,49.69,98.75
16.55,56.75,98.8
14.86,63.5,98.85
13.47,69.19,98.88
12.41,73.38,98.9
11.62,76.25,98.89
10.99,78.44,98.86
10.44,80.31,98.84
9.98,81.88,98.81
9.62,83.06,98.8
9.24,84.38,98.81
8.78,86.88,98.83
8.27,90.81,98.89
7.87,94.38,98.97
9.6,90.94,99.06
12.01,78.88,99.12
14.5,72.62,99.17
17.87,62.69,99.15
21.27,44.94,99.07
22.83,39.25,98.97
23.51,38,98.86
23.37,41,98.78
22.42,49.19,98.73
20.39,52.94,98.71
18.97,49.38,98.71
18.47,49.12,98.75
18.54,46.31,98.78
17.95,47.06,98.8
17.12,49.19,98.8
15.69,54.38,98.78
14.7,57.56,98.75
13.8,60.56,98.72
12.83,64.12,98.71
12.15,66.31,98.69
11.69,67.12,98.7
11.35,67.5,98.72
11.15,67.19,98.78
11,67.06,98.86
12,69.12,98.93
13.53,63.44,99
15.32,62.31,99.04
18.18,57.75,99.02
21.25,44.38,98.96
22.93,38.75,98.86
23.36,38.75,98.78
23.1,40.44,98.73
22.2,45.62,98.72
20.95,48,98.74
19.7,44.12,98.79
18.32,49.5,98.88
17.31,52.69,98.96
15.82,58.81,99
14.32,65.31,99
13.11,70.56,98.97
12.27,73.88,98.92
11.76,75.19,98.85
11.63,74.25,98.81
11.62,72.94,98.79
11.41,72.81,98.8
10.94,74.44,98.84
10.2,77.56,98.92
9.44,81.38,99.02
10.41,86.31,99.12
12.78,73.38,99.18
14.88,69.94,99.2
18.23,60.44,99.18
20.76,50.25,99.11
21.77,48,99.03
22.23,46.62,98.96
22,48.81,98.92
20.97,59.44,98.9
18.8,67.06,98.9
17.38,63.19,98.93
16.79,64.19,98.99
16.02,66.56,99.04
15.12,70.06,99.09
14.01,75.12,99.12
13.01,79.75,99.12
12.29,82.88,99.11
11.77,84.69,99.09
11.45,85.19,99.08
11.32,84.5,99.07
11.34,83,99.08
11.43,81.44,99.1
11.44,80.88,99.14
11.31,81.38,99.21
12.08,85.12,99.28
14.04,74.81,99.34
16.02,69.31,99.36
19.33,60.06,99.32
22.2,49.25,99.23
23.23,46.19,99.12
23.73,44.38,99.03
23.56,45,98.97
22.51,52.81,98.94
20.98,53.31,98.94
19.76,50.44,98.96
18.9,52.19,99.02
17.71,56.06,99.07
16.9,57.31,99.11
16.22,58,99.13
15.16,60.62,99.14
13.93,64.5,99.12
12.7,68.75,99.12
11.8,71.62,99.12
11.12,73.81,99.14
10.62,75.25,99.16
10.34,75.44,99.17
10.23,74.81,99.2
10.15,74.56,99.23
11.33,80.62,99.25
14.26,66.5,99.29
16.16,63.31,99.32
18.94,60.88,99.3
22.51,44.56,99.23
23.59,40.25,99.14
23.78,39.81,99.06
23.26,43.12,99
21.74,58.25,98.96
18.32,72.5,98.94
15.92,70.81,98.94
14.92,71.88,98.97
13.98,72.81,99
13.15,73.12,99.02
12.33,73.69,99.03
11.56,74.81,99.04
10.87,76.69,99.02
10.28,78.94,99
9.81,81.25,98.98
9.39,83.75,98.97
9.03,85.94,98.97
8.76,87.31,98.98
8.47,88.19,99.02
8.18,89.06,99.08
10.4,82.44,99.13
13.1,71.31,99.17
15.65,68,99.19
18.95,62.38,99.18
22.11,45.06,99.11
23,41,99.01
23.12,40.31,98.93
22.56,44.56,98.9
20.98,62.25,98.89
18.62,67.94,98.89
17.81,58.88,98.92
17.6,56.56,98.98
17.23,56.25,99.05
16.76,56.31,99.11
16.24,56.62,99.14
15.48,58.19,99.14
14.65,60.75,99.12
13.86,63.38,99.1
13.32,64.81,99.07
12.88,65.94,99.05
12.55,66.56,99.03
12.46,66.88,99.03
12.6,66.25,99.08
13.11,62.56,99.15
13.43,62.56,99.23
13.86,70.75,99.25
14.75,64.25,99.31
15.44,60.88,99.32
16.22,61.25,99.24
16.99,62.81,99.16
17.58,64.94,99.1
17.58,69.56,99.07
16.77,80.94,99.04
15.53,79.06,98.99
14.62,78.5,98.97
13.99,80.69,99
13.33,83.44,99.05
12.58,86.44,99.1
12.11,87.56,99.1
11.75,87.69,99.09
11.44,87.69,99.08
11.16,87.62,99.07
10.96,87.06,99.04
10.89,85.75,98.99
10.8,84.69,98.97
10.62,84.44,98.98
10.48,84.06,99.03
10.39,83.69,99.08
11.6,83.5,99.14
13.2,69.56,99.21
14.2,68,99.25
15.19,68.44,99.24
16.14,68.94,99.18
17.15,67,99.11
17.82,63.75,99.04
17.65,66,99.02
17.3,72.44,99.02
16.32,75.44,99.03
15.98,68.19,99.07
15.45,70.12,99.12
14.59,74.31,99.16
14.21,74.75,99.16
13.73,75,99.15
13.14,76.12,99.12
12.55,76.69,99.09
11.99,77.56,99.05
11.53,80.19,99.03
11.14,82.44,99.01
10.69,83.94,99
10.28,84.75,99.01
10.08,85.06,99.04
10.08,84.88,99.11
11.7,79.25,99.2
13.09,69.56,99.27
14.46,68.19,99.32
16.34,66.75,99.31
18.66,56.56,99.25
20.24,47.62,99.17
20.67,47.38,99.11
20.65,48.94,99.08
19.97,55.06,99.06
18.12,64.81,99.07
17.05,59.94,99.11
16.52,59.75,99.16
16.44,58,99.22
16.4,56.69,99.25
15.95,59.19,99.26
15.31,62.69,99.22
14.61,64.94,99.16
14.2,66,99.12
13.78,67.12,99.07
13.08,69.81,99.03
12.47,72.44,98.99
12.08,74,98.98
11.88,74.81,99.01
11.66,75.56,99.08
12.61,80.75,99.14
14.72,68.38,99.17
16.83,65.31,99.17
20.7,51.75,99.13
23.01,43.88,99.04
23.76,42.75,98.93
23.99,42.88,98.83
23.88,43.81,98.78
23.25,46.88,98.77
21.52,52.69,98.78
20.49,49.25,98.83
19.99,48.69,98.91
19.62,48.62,98.97
19.33,48.69,99.01
18.72,49.62,99.04
18.12,50.81,99.05
17.2,54.56,99.03
15.95,60.25,98.99
14.74,66.06,98.98
13.9,70,98.98
13.45,71.88,98.99
13.06,73.56,99.02
12.48,76.25,99.08
11.69,80.19,99.14
12.76,84.5,99.19
15.39,70.25,99.22
17.51,66.06,99.24
21.4,52.19,99.2
23.33,45.81,99.12
24.08,44.19,99
24.36,43.62,98.9
24.13,44.38,98.86
23.48,48.44,98.83
22.18,50.88,98.81
20.26,54.06,98.83
19.04,58.31,98.87
17.96,62.12,98.92
17.46,62.75,98.95
17.14,62.62,98.96
16.63,64.81,98.96
15.4,72.44,98.96
14.24,81.31,98.96
13.9,84.25,98.95
13.83,85.62,98.92
13.84,87.25,98.9
13.79,89.06,98.9
13.69,90.69,98.94
13.5,91.5,99.01
14.62,89.56,99.07
16.28,80.06,99.11
18.66,72.12,99.14
21.03,62.38,99.11
22.16,58.69,99.05
22.73,56.62,98.97
22.83,55.81,98.92
22.51,56.12,98.91
21.43,62.5,98.92
18.57,78.31,98.93
16.43,80,98.96
15.71,79.19,99.01
14.87,78.62,99.07
14.05,78.25,99.11
13.31,78.81,99.13
12.58,80.38,99.14
11.83,82.81,99.12
11.11,85.5,99.1
10.44,87.88,99.08
9.87,89.25,99.06
9.39,90.06,99.05
8.97,90.81,99.05
8.62,91.75,99.09
8.35,92.94,99.14
10.47,84.69,99.2
12.88,75.12,99.24
15.7,69.62,99.28
19.86,52.94,99.27
21.73,46.31,99.21
22.55,43.62,99.12
22.86,42.12,99.04
22.49,42.62,99
21.14,52.5,98.98
17.54,70.94,98.98
14.76,72.75,99
13.83,72.56,99.03
13.04,71.81,99.08
12.3,71.62,99.1
11.53,72.75,99.1
10.77,74.75,99.08
10.07,77.06,99.04
9.42,79.31,99
8.87,81.06,98.96
8.4,82.19,98.94
8.03,82.88,98.93
7.71,83.25,98.96
7.44,83.19,99.02
7.22,82.94,99.08
9.62,78.25,99.17
12.65,62.44,99.24
14.91,60.31,99.28
18.44,51.94,99.26
21.29,39.75,99.21
22.04,37.69,99.11
22.18,37.38,99.05
21.8,38.56,99.01
20.75,45.12,99.01
17.7,62.69,99.05
16.03,57.31,99.1
15.4,57.06,99.16
15.01,55.75,99.23
14.74,54.25,99.26
14.41,53.5,99.27
13.9,54.25,99.28
13.03,57.19,99.26
12.94,56.69,99.23
12.86,56.31,99.2
12.39,57.31,99.18
11.8,59.12,99.18
11.22,61.25,99.21
10.74,63.06,99.28
10.29,64.94,99.35
10.79,67.62,99.44
12.38,64,99.51
14.53,60.94,99.56
18.91,45.06,99.53
20.93,39.38,99.46
21.62,38.31,99.37
21.92,38.06,99.31
21.74,39.5,99.28
20.9,45.12,99.29
18.8,55.31,99.31
17.45,52.38,99.34
16.76,53.88,99.38
16.08,55.75,99.42
15.38,57.88,99.45
14.8,59.69,99.46
14.04,62.5,99.46
13.03,66.75,99.44
12.04,70.88,99.41
11.23,74,99.39
10.73,75.19,99.36
10.41,75.12,99.33
10.03,75.12,99.31
9.49,75.69,99.32
8.85,76.69,99.37
9.86,80.44,99.42
12.44,64.44,99.48
14.69,60.38,99.52
19.03,46.75,99.52
21.41,41.12,99.45
22.02,41.19,99.35
22.13,42,99.26
21.69,43.75,99.21
20.36,52.56,99.2
16.79,71,99.18
14.19,72.56,99.2
13.26,73.38,99.24
12.43,73.81,99.27
11.62,74.38,99.27
10.84,75.31,99.26
10.12,76.56,99.23
9.46,78.06,99.19
8.82,79.81,99.13
8.22,81.5,99.08
7.64,83.06,99.04
7.12,84.38,99.03
6.69,85.25,99.04
6.35,85.69,99.1
6.05,85.88,99.17
8.27,79.62,99.25
11.01,65.06,99.32
13.62,61.25,99.38
17.92,46.25,99.39
20.44,37.88,99.33
21.27,36.12,99.25
21.48,35.94,99.17
21.03,37.56,99.13
19.69,46.81,99.11
16.64,61.44,99.12
15.59,52.44,99.15
15.39,49.81,99.22
14.75,50.31,99.29
14.28,50.06,99.32
13.62,50.94,99.34
12.98,51.88,99.35
12.81,51.25,99.33
12.35,52,99.3
11.89,53.75,99.28
11.3,56.44,99.27
10.94,58.44,99.25
10.81,58.94,99.26
10.77,59,99.29
10.66,59.69,99.32
10.65,67.75,99.36
12.23,62.88,99.42
14.23,58.19,99.47
17.56,44.94,99.46
20.04,35.12,99.39
20.57,34.62,99.29
20.65,35.5,99.22
20.43,36.44,99.18
19.79,40.94,99.17
18.24,46.38,99.17
16.69,45.62,99.2
15.65,49.38,99.25
15.18,50.38,99.29
14.27,53.69,99.33
13.02,59.62,99.32
12.02,63.94,99.3
11.21,67.69,99.25
10.39,71.69,99.2
9.8,74.44,99.16
9.33,76.38,99.14
8.85,78.31,99.14
8.36,80.88,99.18
8.28,83.56,99.24
7.98,86.81,99.31
8.88,86.56,99.38
10.55,74.94,99.43
11.98,71.19,99.46
14.32,62.75,99.45
15.85,56.56,99.39
16.05,56.56,99.3
15.95,57.69,99.23
15.81,60.62,99.17
15.58,66.56,99.12
13.71,71.31,99.08
12.48,69.38,99.06
12.03,70.12,99.08
11.69,70.69,99.1
11.17,72.56,99.12
10.53,75.56,99.12
9.82,79.62,99.11
9.04,84.38,99.09
8.33,88.75,99.06
7.83,91.94,99.04
7.49,93.69,99.02
7.3,94.38,99
7.15,94.75,99
7.08,94.62,99.06
7,94.5,99.12
8.11,90.94,99.18
10.76,78,99.24
12.93,71.31,99.3
16.76,54.5,99.3
18.91,46.69,99.21
19.81,44.56,99.11
20.2,43.88,99.04
20.1,45.06,99
19.28,51.12,98.98
17.43,57.81,98.98
16.44,54.62,99
15.58,57.31,99.06
14.37,61.69,99.11
13.37,65.06,99.13
11.93,70.94,99.14
10.72,75.75,99.15
9.63,80.12,99.14
8.83,83.25,99.11
8.26,85.12,99.11
7.83,86.31,99.1
7.49,86.75,99.09
7.21,86.69,99.11
6.99,86.19,99.16
6.82,85.44,99.22
8.7,81.31,99.27
12.25,64.06,99.32
14.57,58.56,99.35
18.04,46.25,99.35
19.89,38.94,99.28
20.62,37.06,99.2
20.76,36.25,99.12
20.3,37.06,99.05
18.92,45.31,99.01
15.19,64.44,98.98
13.08,61.5,98.96
12.3,61.19,98.98
11.66,60.38,99.01
11.01,60.19,99.05
10.15,61.62,99.08
9.17,64.81,99.09
8.24,68.38,99.08
7.51,71.31,99.06
6.99,73.56,99.05
6.62,75.44,99.04
6.4,76.88,99.03
6.29,77.56,99.05
6.32,77.19,99.09
6.59,75.31,99.16
8.16,75.81,99.23
11.3,62,99.3
13.33,57,99.36
17.08,41.75,99.36
19.09,36.06,99.3
19.56,36.94,99.21
19.46,38.5,99.13
18.89,40.94,99.09
17.34,53.19,99.08
13.97,67,99.09
11.94,67.12,99.14
11.27,64.94,99.21
10.58,62.88,99.28
9.82,62.31,99.32
8.99,63.5,99.33
8.12,66.31,99.36
7.3,70.25,99.35
6.48,74.44,99.34
5.73,77.81,99.33
5.12,80.12,99.32
4.8,80.94,99.29
4.62,81.19,99.29
4.33,82.38,99.33
4,83.56,99.37
5.7,75.5,99.43
7.97,67,99.47
10.9,60.62,99.51
15.05,44.31,99.5
17.08,37.75,99.44
17.87,36,99.34
17.98,35.62,99.26
17.62,36.19,99.22
16.35,42.19,99.21
12.6,59.25,99.21
9.98,63.31,99.25
9.19,61,99.31
8.28,59.56,99.35
7.36,59.81,99.38
6.55,61.31,99.39
5.87,63.06,99.37
5.3,64.88,99.33
4.82,66.38,99.29
4.39,67.44,99.27
3.93,68.69,99.24
3.44,70.12,99.22
3.03,71.19,99.24
2.7,72.06,99.28
2.4,72.81,99.35
4.03,65.12,99.42
6.22,58.19,99.48
9.22,53.75,99.52
13.31,42.25,99.51
15.78,32.19,99.45
16.49,31.06,99.37
16.67,30.75,99.3
16.24,31.56,99.26
14.82,39.06,99.22
10.97,55.94,99.23
8.58,59.94,99.25
7.9,59,99.3
7.21,58.62,99.34
6.49,59.25,99.35
5.82,60.56,99.34
5.26,62,99.31
4.76,63.5,99.27
4.21,65.38,99.25
3.65,67.19,99.22
3.09,68.75,99.19
2.48,70.56,99.17
1.86,72.75,99.17
1.3,74.81,99.19
0.87,76.31,99.26
2.78,67.12,99.34
5.24,58.69,99.42
8.48,53.75,99.48
12.93,40.69,99.48
15.53,31.88,99.43
16.64,29.88,99.34
17.17,28.81,99.26
16.95,29.56,99.22
15.48,39.69,99.2
11.12,57.44,99.2
8.31,60.12,99.21
7.34,60.31,99.24
6.47,60.62,99.27
5.65,61.06,99.29
4.9,61.62,99.3
4.19,62.75,99.28
3.6,64.19,99.22
3.08,65.5,99.17
2.65,66.81,99.13
2.23,68.44,99.1
1.85,69.88,99.06
1.44,71.44,99.06
1.12,73,99.1
1.17,73.62,99.18
2.99,67.62,99.25
5.48,56,99.33
8.12,53,99.37
11.65,48.5,99.35
15.33,35.19,99.26
17.27,30.56,99.15
18.07,29.75,99.06
17.98,32.12,99.01
16.43,51.5,99
13.69,55.38,99.02
12.51,50.5,99.08
11.7,50.56,99.16
11.06,49.75,99.23
10.77,48.31,99.26
10.29,45.88,99.26
9.98,43.94,99.22
9.26,44.94,99.17
8.69,45.69,99.13
8.01,47.19,99.1
7.12,49.81,99.08
6.45,51.31,99.07
6.31,50.25,99.06
6.26,49.12,99.08
6.77,45.5,99.11
6.89,51.56,99.15
8.85,47.06,99.21
11.03,43.19,99.26
14.58,38.19,99.25
18.3,26.12,99.18
19.38,24.44,99.11
19.65,24.88,99.04
19.08,29.06,99
17.21,49.62,98.97
13.97,53.06,98.99
12.91,46.62,99.01
13,42.75,99.02
12.95,40.06,99.03
12.16,41.38,99.07
11.2,43.88,99.09
10.31,46.44,99.08
9.67,49.44,99.04
8.85,53.94,98.99
8.44,55.56,98.95
8.54,54.19,98.92
8.58,54.88,98.9
8.9,52.56,98.88
8.97,51,98.88
7.8,54.25,98.94
7.55,65.12,99.01
9.8,52.5,99.05
11.8,47.12,99.09
15.25,39,99.04
18.96,27.5,98.93
20.05,26.44,98.85
20.43,26.88,98.77
20.11,29.12,98.71
18.9,41.56,98.68
16.9,42.44,98.65
15.54,39.69,98.69
14.82,40.81,98.77
14.05,42.5,98.83
12.72,47.19,98.86
11.29,54.5,98.86
10.19,60.06,98.85
9.72,62.12,98.82
9.5,59.81,98.8
9.59,59,98.77
9.28,59.94,98.74
8.83,59.56,98.73
8.61,59.56,98.75
8.01,61.62,98.8
7.05,65.56,98.87
7.73,71.88,98.94
10.62,55.38,99
12.83,50.75,99.05
16.27,41.94,99.01
19.19,32.44,98.9
20.33,30.88,98.78
20.74,30.94,98.69
20.49,33.38,98.64
19.4,45.88,98.61
17.37,45.94,98.61
16.04,44.31,98.65
15.61,44.44,98.77
14.97,45.69,98.84
13.58,51.44,98.86
11.71,60.5,98.86
10.23,66.56,98.85
9.3,69.5,98.8
8.64,71.69,98.79
8.15,73.25,98.78
7.81,73.88,98.75
7.49,74.31,98.71
7.26,74.31,98.7
7.08,74.19,98.74
6.76,75.19,98.8
7.77,76.38,98.87
10.51,62.88,98.94
12.62,57.31,98.99
16.2,48.12,98.98
19.55,38.44,98.89
20.63,36.94,98.78
21.1,36.62,98.71
21.08,37.62,98.67
20.12,46.38,98.68
18.19,49.19,98.7
16.47,48.5,98.75
15.93,48.56,98.81
15.23,50.06,98.86
14.26,53.19,98.89
12.93,59.56,98.91
11.3,67.69,98.9
9.88,72.69,98.89
9.52,74.56,98.88
9.27,74.94,98.88
9.08,73.06,98.88
9.2,70.88,98.86
9.31,69.25,98.86
9.09,69.62,98.91
8.82,70.38,98.98
9.64,69.75,99.05
11.62,65.06,99.12
13.78,58.94,99.18
17.96,45.31,99.16
20.27,38.19,99.07
20.88,37.44,98.97
21.03,37.69,98.9
20.75,39.12,98.85
19.81,48.25,98.85
17.78,55.38,98.87
16.77,52.19,98.92
16.26,51.69,98.98
15.49,52.12,99.02
14.87,53.19,99.03
14.34,54.38,99.03
13.3,58.19,99.05
11.98,63.88,99.03
10.85,69.56,99.02
10.44,73.81,99.01
10.22,75.38,99
10.13,75.81,98.99
9.89,77.19,99
9.49,79.19,99.04
9.09,81.38,99.12
10.08,80.38,99.21
12.07,69.44,99.3
13.27,64.56,99.35
14.22,63.25,99.36
14.87,63.31,99.32
15.48,63.44,99.23
16.71,58.12,99.15
17.57,55.19,99.12
16.74,68.25,99.12
15.3,65.5,99.14
14.61,63.88,99.18
14.62,62.69,99.27
14.64,62.06,99.35
14.63,63.62,99.42
13.95,67.88,99.46
12.83,74.75,99.46
11.89,80.94,99.42
11.38,84.81,99.39
11.16,86.88,99.36
10.95,88.56,99.32
10.77,89.81,99.28
10.62,90.62,99.26
10.51,91,99.28
10.34,91.38,99.34
10.77,90.56,99.41
12.19,83.38,99.44
14.18,74.12,99.47
16.67,62.06,99.42
19.01,53.5,99.33
20.46,49.19,99.22
20.85,48.25,99.12
20.72,49.25,99.08
19.71,54.56,99.06
17.11,68.56,99.08
15.09,69.31,99.13
14.13,71.06,99.2
13.62,71.56,99.27
13.26,71.19,99.3
12.83,71.44,99.32
12.11,73.25,99.31
11.33,75.5,99.28
10.73,76.75,99.25
10.35,77.5,99.24
9.83,78.81,99.2
9.89,79.06,99.18
9.95,78.75,99.16
10.24,77.06,99.18
10.61,75.56,99.23
10.94,78.56,99.27
12.66,72.81,99.32
13.62,69.88,99.39
14.58,69,99.34
18.51,53.81,99.24
20.39,47.75,99.11
19.84,49.5,99.04
19.3,53.06,99.01
18.42,59.31,99
17.2,59.75,99.02
15.55,65.56,99.07
14.23,73.5,99.13
13.4,78.88,99.19
12.8,82.88,99.22
12.4,85.12,99.22
12.05,86.62,99.18
11.7,87.44,99.13
11.24,88,99.07
10.7,87.31,99.03
9.7,86,98.99
9.25,82.44,98.96
9.28,78.38,98.97
9.41,75.38,99.03
9.23,75.31,99.12
9.96,79.56,99.23
12.01,71.25,99.32
14.26,65.44,99.36
18.33,46,99.33
19.76,41.69,99.24
20.38,40.38,99.14
20.51,39.56,99.08
20.04,39.94,99.07
18.8,46.38,99.09
15.08,62.56,99.12
12.36,65.69,99.18
11.36,65.69,99.27
10.45,65.38,99.36
9.52,65.56,99.43
8.6,66.38,99.47
7.76,67.44,99.5
7,68.81,99.51
6.34,70.25,99.53
5.8,71.69,99.54
5.63,71.06,99.54
5.72,69,99.52
5.78,67.06,99.53
5.53,66.94,99.6
5.05,68.06,99.69
6.45,70.88,99.77
9.41,55.62,99.84
12.04,51.06,99.9
16.21,36.06,99.89
17.9,29.69,99.82
18.44,28.31,99.72
18.39,28.38,99.63
18.12,28.75,99.59
17.44,33.38,99.57
15.15,43.75,99.58
13.13,41.88,99.63
12,44.25,99.69
11.14,45.88,99.74
10.4,47.31,99.78
9.55,49.69,99.79
8.66,52.69,99.79
7.68,56.69,99.77
6.65,61.38,99.77
5.78,65.81,99.76
5.24,68.81,99.71
4.9,70.88,99.66
4.84,72.19,99.62
5.05,73.56,99.63
4.9,74.69,99.65
6.43,74.88,99.69
9.74,58.88,99.74
12.28,53.88,99.78
16.24,41,99.78
18.05,36.25,99.71
18.77,34.94,99.61
19.05,34.81,99.53
18.72,36.06,99.49
17.56,42.25,99.48
14.06,60.69,99.47
11.9,59.94,99.49
10.85,61.75,99.54
9.78,62.31,99.61
9.05,62.81,99.65
8.56,62.94,99.66
8.17,62.81,99.62
7.76,63.5,99.58
7.48,64.44,99.55
7.07,66.31,99.54
6.76,68.69,99.52
6.14,71.5,99.5
5.32,75.88,99.51
5.16,78.25,99.56
5.98,77.19,99.59
7.37,75.31,99.61
9.71,62.81,99.65
11.47,57.62,99.68
15.15,47.5,99.67
18.37,38.88,99.6
19.19,37.88,99.51
19.38,37.62,99.44
19.06,38.5,99.39
17.99,44.62,99.37
15.25,57.31,99.37
14.05,52.06,99.4
13.31,53.19,99.45
13.43,50.94,99.48
13,51.38,99.51
11.87,55,99.51
10.7,58.94,99.52
9.94,61.06,99.49
9.58,61.62,99.44
9.16,62.38,99.4
8.73,63.31,99.36
8.08,65.38,99.33
7.11,68.94,99.35
6.34,71.94,99.39
5.72,74.06,99.45
7.32,72.44,99.5
10.57,56.56,99.55
13.03,51.62,99.59
16.9,41.38,99.54
19.44,33.56,99.43
20.29,32.31,99.29
20.44,32.62,99.19
20.12,34.12,99.14
19,40.62,99.15
15.3,59.69,99.18
12.78,59.94,99.26
11.94,60.75,99.32
11,62.31,99.35
10.01,64.38,99.39
9.54,63.94,99.36
9.12,63.81,99.34
8.58,65,99.31
8.39,64.56,99.3
8.15,64.62,99.27
7.72,66.69,99.24
7.53,69.25,99.2
7.26,71.56,99.18
6.91,71.44,99.21
7.36,69.31,99.23
8.22,70,99.27
9.83,62.94,99.33
12.44,52.94,99.38
17.29,38.75,99.32
20.01,32.25,99.19
20.61,32.25,99.06
20.45,33.5,99
19.39,40.38,98.97
17.55,57.19,98.97
15.51,61.25,98.98
13.9,58.62,99.02
13.08,58,99.07
12.33,58.81,99.12
11.41,61.38,99.19
